Date,total,SoO,BerS,Hudson,Baffin,Green,Barents,Kara,Laptev,EastS,Chuck,BeaS,Canada,Central
31/01/2013,15073.003,376.138,386.66,1488.449,916.067,448.806,230.355,965.002,1173.219,1544.439,857.256,999.041,846.07,4812.721
01/02/2013,15315.231,392.449,410.28,1457.505,936.607,459.321,234.937,978.724,1187.839,1594.115,887.251,1022.412,848.343,4875.424
02/02/2013,15459.654,400.008,423.977,1437.101,927.203,467.645,241.399,986.464,1199.052,1633.051,920.105,1037.18,837.039,4917.272
03/02/2013,15586.645,396.225,441.118,1461.691,938.834,465.292,249.079,991.038,1219.309,1672.388,927.06,1053.76,827.888,4900.71
04/02/2013,15703.001,396.162,462.471,1510.618,952.617,458.66,252.761,997.54,1231.466,1701.861,929.695,1064.768,830.656,4867.684
05/02/2013,15864.716,391.202,480.645,1565.946,939.586,458.715,259.006,995.226,1242.373,1728.804,934.732,1099.025,846.936,4878.545
06/02/2013,16010.4,401.737,491.063,1582.028,926.195,459.616,268.25,1001.306,1257.946,1727.287,944.09,1136.487,862.9,4903.52
07/02/2013,16076.074,411.384,486.813,1566.564,941.679,461.03,281.353,1005.852,1280.406,1720.435,944.435,1169.083,876.669,4879.41
08/02/2013,16140.222,413.983,493.611,1561.233,965.576,462.818,293.116,1015.018,1296.568,1716.33,938.72,1193.467,887.829,4848.375
09/02/2013,16241.991,419.15,502.943,1586.11,989.621,459.441,294.354,1025.669,1314.572,1711.18,946.097,1205.177,899.942,4830.413
10/02/2013,16293.429,429.401,522.116,1612.084,1001.279,447.397,294.318,1010.296,1333.163,1712.072,944.551,1189.378,914.184,4827.437
11/02/2013,16386.44,442.511,541.065,1637.88,1016.338,441.297,294.178,983.397,1347.772,1722.653,948.259,1181.575,922.248,4849.701
12/02/2013,16505.709,454.88,564.942,1635.67,1033.451,442.837,294.895,949.779,1357.602,1741.3,965.183,1191.159,926.125,4888.778
13/02/2013,16591.682,474.86,585.562,1630.192,1040.518,430.162,297.821,929.311,1371.292,1758.594,980.348,1202.232,926.148,4905.136
14/02/2013,16686.146,487.217,602.864,1617.43,1047.35,428.411,296.45,935.582,1387.862,1774.436,989.596,1210.467,925.981,4922.285
15/02/2013,16776.114,509.536,621.968,1591.379,1073.509,435.162,293.067,916.639,1403.926,1800.381,985.723,1205.927,926.475,4948.759
16/02/2013,16889.034,519.064,640.766,1569.214,1109.033,449.553,290.691,906.058,1410.13,1823.922,990.547,1209.507,930.232,4974.389
17/02/2013,17055.845,527.348,653.329,1579.658,1155.777,465.175,297.536,899.105,1413.08,1837.561,993.748,1212.795,935.686,5019.433
18/02/2013,17262.281,542.217,655.27,1607.776,1195.81,482.447,308.221,907.073,1413.145,1858.057,999.229,1219.599,945.469,5067.421
19/02/2013,17458.009,563.233,643.708,1641.131,1219.966,497.588,323.831,910.25,1410.721,1874.57,1006.928,1231.772,953.362,5120.939
20/02/2013,17604.917,578.88,636.449,1673.34,1232.407,504.175,341.871,918.412,1412.847,1864.973,1002.004,1236.217,960.858,5179.854
21/02/2013,17661.785,592.659,645.617,1694.609,1229.25,513.244,356.209,907.339,1414.221,1850.554,998.45,1223.883,958.669,5207.837
22/02/2013,17662.128,603.131,660.791,1706.193,1233.915,519.687,377.473,895.016,1397.739,1831.733,997.035,1208.598,960.875,5201.912
23/02/2013,17761.439,617.925,677.387,1731.398,1259.79,522.3,399.6,918.563,1379.703,1814.373,1003.639,1198.987,969.849,5197.888
24/02/2013,17907.043,634.155,707.031,1754.98,1299.872,530.856,416.981,959.416,1365.333,1805.269,999.022,1190.383,969.833,5191.416
25/02/2013,18096.826,649.141,740.954,1793.098,1340.106,535.36,434.55,1002.853,1354.464,1804.777,997.147,1174.856,962.696,5219.278
26/02/2013,18244.576,665.394,762.792,1802.205,1377.253,541.323,452.269,1026.827,1333.38,1794.683,995.168,1158.431,958.989,5284.189
27/02/2013,18294.805,688.053,772.353,1753.957,1402.487,543.551,472.226,1038.689,1320.224,1777.188,993.163,1139.316,959.667,5347.92
28/02/2013,18356.245,711.244,788.045,1716.97,1402.383,538.312,490.927,1029.58,1319.286,1790.898,972.552,1135.995,963.242,5410.647
01/03/2013,18440.854,735.015,816.601,1701.971,1373.671,547.661,509.827,1026.811,1334.045,1782.133,965.289,1138.639,971.808,5463.723
02/03/2013,18408.53,742.077,817.895,1682.178,1353.513,557.743,534.845,1039.336,1337.953,1760.103,959.772,1138.75,988.473,5423.631
03/03/2013,18331.774,736.2,821.461,1685.061,1341.398,556.849,562.36,1059.753,1325.515,1727.407,943.181,1143.819,993.489,5365.94
04/03/2013,18377.125,749.971,813.565,1717.58,1347.491,556.687,574.672,1082.22,1314.862,1711.94,953.975,1152.57,1006.266,5320.835
05/03/2013,18503.296,763.847,819.795,1735.369,1370.768,551.167,588.15,1111.884,1313.85,1720.398,962.193,1160.949,1012.473,5316.928
06/03/2013,18605.076,776.893,833.999,1756.113,1362.605,546.337,605.061,1148.278,1311.234,1697.848,962.454,1166.089,1013.032,5351.712
07/03/2013,18617.497,762.368,842.801,1764.961,1357.759,551.613,624.849,1180.903,1295.592,1663.323,955.664,1167.238,1015.74,5362.033
08/03/2013,18612.472,752.591,832.72,1779.746,1368.043,566.904,644.844,1207.745,1282.699,1641.061,950.434,1168.329,1016.897,5323.454
09/03/2013,18684.132,748.348,827.203,1797.07,1376.04,571.951,653.001,1230.166,1286.56,1643.042,955.915,1158.36,1022.651,5334.645
10/03/2013,18777.05,756.587,819.586,1781.844,1390.516,581.852,664.737,1240.499,1298.536,1649.557,950.072,1162.832,1034.914,5363.237
11/03/2013,18941.593,760.716,819.994,1757.131,1406.074,591.866,680.108,1258.437,1316.865,1653.212,949.653,1184.891,1047.108,5427.913
12/03/2013,19048.626,764.814,808.107,1756.788,1400.12,604.905,701.447,1280.028,1316.513,1661.454,947.206,1201.512,1058.973,5455.679
13/03/2013,19105.23,776.754,796.332,1761.448,1387.466,619.56,726.693,1310.435,1320.382,1636.122,946.007,1226.428,1063.282,5443.541
14/03/2013,19168.875,773.959,788.928,1789.267,1396.532,632.505,747.146,1340.193,1336.722,1660.628,925.974,1245.455,1062.354,5376.883
15/03/2013,19149.256,776.929,765.501,1787.13,1376.65,642.348,768.121,1368.294,1362.254,1631.981,908.599,1261.482,1065.372,5338.393
16/03/2013,19132.386,794.574,769.417,1787.247,1359.68,642.374,792.449,1386.216,1335.817,1602.768,896.283,1257.865,1063.144,5345.308
17/03/2013,19109.285,803.92,775.291,1814.245,1321.768,645.73,805.973,1389.105,1300.699,1560.885,893.047,1263.855,1064.858,5367.079
18/03/2013,19021.896,814.611,779.369,1850.859,1286.018,646.634,805.871,1364.159,1270.786,1561.352,904.328,1253.736,1066.352,5318.609
19/03/2013,19050.785,810.312,788.596,1899.251,1267.843,642.021,806.346,1334.26,1267.881,1605.995,930.631,1263.282,1079.911,5253.2
20/03/2013,19144.482,802.116,798.451,1927.363,1259.781,635.616,808.524,1325.371,1293.651,1664.535,951.218,1263.996,1088.784,5225.88
21/03/2013,19242.026,790.584,811.412,1951.362,1248.929,626.253,822.484,1326.497,1311.261,1716.768,952.667,1258.365,1085.661,5241.919
22/03/2013,19388.797,772.042,805.544,1971.953,1244.391,628.526,838.802,1335.346,1338.054,1742.656,964.003,1266.527,1080.619,5301.953
23/03/2013,19507.971,741.199,809.614,1972.658,1235.829,633.682,846.354,1341.437,1368.131,1743.047,965.735,1283.485,1091.273,5378.663
24/03/2013,19668.419,723.311,819.095,1963.423,1240.552,637.834,859.072,1356.379,1388.675,1768.79,965.148,1283.122,1101.95,5463.029
25/03/2013,19898.389,724.862,832.935,1978.417,1247.796,643.98,882.905,1386.724,1398.582,1802.132,968.714,1286.091,1113.796,5533.198
26/03/2013,20123.494,720.591,851.442,1993.323,1261.027,652.69,904.414,1423.85,1399.035,1840.74,981.24,1287.242,1110.347,5598.423
27/03/2013,20375.479,724.719,868.594,2019.834,1269.667,665.796,901.668,1446.408,1406.829,1891.245,1000.888,1292.193,1113.883,5674.266
28/03/2013,20616.232,698.895,879.808,2058.261,1280.681,679.175,899.164,1438.541,1422.571,1944.8,1024.355,1307.604,1131.1,5752.759
29/03/2013,20860.947,683.663,887.896,2092.562,1290.255,690.399,891.634,1419.196,1449.248,1997.689,1062.382,1329.372,1152.326,5812.644
30/03/2013,21090.617,690.222,898.921,2112.072,1301.102,702.249,880.962,1400.528,1478.357,2046.822,1099.996,1354.339,1174.712,5849.566
31/03/2013,21149.163,698.602,910.492,2079.843,1310.226,709.23,861.528,1387.325,1498.031,2030.91,1129.06,1388.914,1187.627,5856.945
01/04/2013,21090.513,708.128,909.079,2041.265,1319.51,717.245,849.037,1376.186,1503.388,2010.425,1133.029,1407.983,1191.754,5822.77
02/04/2013,20979.01,722.474,908.871,2004.728,1321.808,729.659,827.439,1376.614,1491.364,1982.714,1112.175,1404.63,1193.65,5804.736
03/04/2013,20863.835,714.132,899.571,1982.703,1311.71,739.452,813.976,1379.903,1471.136,1956.581,1096.223,1403.349,1197.678,5800.484
04/04/2013,20797.851,703.556,881.377,1974.762,1305.282,748.172,811.262,1391.856,1439.886,1957.561,1095.787,1423.522,1207.334,5763.228
05/04/2013,20751.769,696.572,852.74,1975.798,1289.586,752.628,808.347,1402.98,1423.663,1968.967,1102.977,1426.392,1204.259,5758.442
06/04/2013,20771.241,688.853,831.266,1980.482,1266.221,753.761,813.581,1422.095,1409.604,2002.544,1117.53,1423.752,1199.124,5773.74
07/04/2013,20856.623,689.045,832.869,1984.333,1242.879,762.518,829.596,1415.591,1412.836,2047.892,1114.121,1436.091,1193.855,5808.757
08/04/2013,21012.482,665.075,842.244,2018.605,1243.411,778.274,835.464,1399.332,1413.694,2095.617,1129.588,1458.865,1191.763,5857.866
09/04/2013,21194.149,653.316,857.347,2051.949,1256.851,795.316,850.864,1377.272,1411.946,2146.852,1138.857,1475.369,1189.991,5903.501
10/04/2013,21244.922,638.359,874.826,2057.442,1269.232,801.352,851.715,1368.852,1400.694,2195.113,1146.08,1469.861,1174.641,5914.876
11/04/2013,21268.346,623.845,891.692,2084.038,1282.65,805.221,849.917,1354.875,1391.192,2223.73,1159.765,1455.136,1174.134,5890.044
12/04/2013,21298.502,613.656,907.052,2130.202,1295.515,810.898,857.923,1347.995,1376.003,2239.456,1170.342,1446.082,1172.36,5855.501
13/04/2013,21363.628,601.59,915.864,2165.904,1307.245,816.291,865.343,1350.087,1384.701,2237.824,1193.488,1453.243,1186.729,5815.419
14/04/2013,21453.456,573.769,920.445,2197.705,1314.633,823.685,868.819,1351.448,1391.72,2226.876,1223.136,1475.318,1190.164,5829.852
15/04/2013,21531.309,538.838,916.946,2236.378,1323.073,835.654,873.71,1341.099,1406.249,2228.242,1249.316,1499.023,1190.823,5830.654
16/04/2013,21582.068,511.013,904.185,2258.718,1335.374,846.597,866.595,1333.738,1403.977,2253.345,1271.213,1521.045,1191.773,5832.593
17/04/2013,21599.206,491.656,894.13,2225.53,1352.37,852.555,855.626,1346.222,1396.633,2257.329,1287.564,1549.443,1201.833,5844.117
18/04/2013,21633.454,473.188,871.139,2192.75,1373.306,863.263,845.594,1349.987,1400.513,2233.77,1308.21,1569.533,1216.637,5894.111
19/04/2013,21686.206,447.352,854.849,2189.804,1395.468,877.837,844.626,1352.176,1385.88,2218.103,1321.406,1574.774,1236.136,5950.914
20/04/2013,21805.658,433.049,841.899,2210.268,1418.932,884.248,861.52,1335.925,1382.747,2201.301,1338.77,1579.339,1257.235,6026.021
21/04/2013,21898.628,414.213,834.351,2249.591,1443.296,884.182,877.67,1332.385,1371.9,2182.819,1344.857,1571.977,1268.135,6089.436
22/04/2013,21850.519,406.915,827.086,2271.223,1462.425,879.106,867.722,1335.148,1351.989,2157.347,1339.86,1562.564,1279.163,6076.112
23/04/2013,21723.58,398.825,795.204,2267.828,1471.283,875.826,815.038,1329.813,1360.443,2132.613,1301.542,1573.946,1295.03,6075.136
24/04/2013,21656.524,398.163,760.714,2277.058,1460.832,868.768,773.434,1323.342,1377.662,2132.441,1269.323,1553.9,1305.898,6125.766
25/04/2013,21609.179,396.381,739.304,2277.623,1438.25,867.394,709.606,1321.849,1410.652,2142.634,1249.244,1563.57,1306.18,6157.831
26/04/2013,21572.202,380.821,716.271,2273.509,1418.8,867.647,652.34,1332.569,1442.086,2141.803,1232.229,1588.873,1311.788,6184.488
27/04/2013,21531.049,370.851,698.845,2263.614,1403.111,868.815,620.313,1341.509,1470.581,2119.742,1212.685,1607.387,1317.843,6206.517
28/04/2013,21521.458,367.357,682.889,2255.902,1385.37,859.958,581.189,1357.735,1498.207,2118.94,1193.744,1635.374,1327.259,6228.164
29/04/2013,21553.254,366.554,661.835,2238.903,1383.988,859.641,565.409,1368.158,1526.414,2144.4,1195.791,1648.364,1340.419,6223.851
30/04/2013,21453.016,366.608,648.118,2203.468,1369.108,864.725,547.76,1372.245,1507.843,2190.762,1191.574,1649.017,1346.456,6167.874
01/05/2013,21281.83,373.725,625.223,2157.16,1347.876,866.556,530.341,1372.335,1469.254,2216.992,1196.795,1661.327,1337.128,6100.597
02/05/2013,21167.983,375.716,609.266,2136.606,1302.778,868.711,515.956,1363.177,1444.997,2231.077,1214.708,1678.784,1333.455,6066.89
03/05/2013,21124.292,376.569,611.062,2120.789,1281.353,870.003,504.221,1354.863,1431.393,2209.989,1241.88,1687.739,1341.677,6066.996
04/05/2013,21085.401,373.57,601.074,2112.565,1292.65,869.252,489.976,1347.193,1422.874,2179.637,1260.438,1700.499,1356.441,6055.848
05/05/2013,21058.593,371.505,580.07,2097.917,1292.482,863.169,479.7,1345.649,1416.649,2155.54,1264.027,1715.84,1371.075,6081.889
06/05/2013,21126.674,374.149,558.283,2074.088,1299.939,858.761,475.176,1358.324,1415.8,2151.251,1249.27,1725.401,1389.163,6174.605
07/05/2013,21271.684,377.355,539.199,2086.568,1304.551,860.596,465.394,1371.131,1424.053,2170.328,1250.626,1737.707,1401.41,6262.394
08/05/2013,21354.913,383.168,513.707,2092.079,1312.799,860.186,458.763,1369.056,1439.079,2189.804,1256.285,1735.243,1401.982,6323.183
09/05/2013,21368.892,383.458,496.303,2093.965,1328.044,856.936,454.525,1345.899,1459.709,2197.336,1232.039,1729.68,1405.371,6367.06
10/05/2013,21323.255,376.603,477.695,2115.129,1311.19,852.022,454.799,1327.501,1480.463,2184.055,1204.416,1713.407,1411.383,6399.264
11/05/2013,21341.922,374.05,473.002,2139.661,1303.451,847.449,455.273,1312.764,1503.559,2174.523,1186.931,1703.205,1417.284,6435.911
12/05/2013,21371.519,372.054,468.633,2160.726,1299.108,843.57,455.243,1302.287,1523.775,2169.368,1172.147,1699.332,1421.227,6469.643
13/05/2013,21251.933,372.054,468.633,2160.726,1299.108,843.57,438.556,1279.464,1461.741,2165.627,1172.147,1699.332,1421.227,6455.419
14/05/2013,21193.831,372.054,468.633,2160.726,1299.108,843.57,434.759,1274.355,1429.747,2162.06,1172.147,1699.332,1421.227,6441.784
15/05/2013,20996.391,359.433,414.36,2126.65,1314.85,815.828,425.696,1265.248,1404.016,2143.888,1180.202,1665.872,1416.887,6452.633
16/05/2013,20904.888,352.509,393.594,2109.238,1327.486,810.467,417.824,1244.032,1407.253,2163.181,1189.663,1640.016,1416.123,6424.729
17/05/2013,20778.592,343.116,381.753,2086.269,1311.816,796.439,412.783,1218.904,1404.875,2195.005,1194.155,1610.094,1421.022,6394.143
18/05/2013,20665.405,331.391,361.192,2063.554,1320.439,786.698,387.736,1212.898,1410.451,2193.959,1211.34,1586.113,1427.673,6366.202
19/05/2013,20523.539,316.569,337.131,2043.411,1332.979,777.074,381.016,1202.668,1420.452,2210.122,1213.78,1562.895,1422.67,6297.047
20/05/2013,20409.015,301.179,308.404,2047.741,1339.581,768.018,370.005,1192.786,1430.033,2203.792,1206.868,1551.981,1413.306,6271.529
21/05/2013,20294.686,292.598,277.432,2049.488,1340.463,759.408,361.876,1179.254,1434.438,2224.341,1200.623,1552.542,1409.289,6209.935
22/05/2013,20154.122,282.733,252.37,2056.07,1347.835,751.897,356.475,1179.709,1423.845,2213.948,1201.091,1540.966,1403.151,6141.379
23/05/2013,20007.943,274.245,234.048,2056.908,1321.447,744.26,351.383,1195.072,1413.98,2184.49,1193.251,1537.528,1401.679,6097.19
24/05/2013,19953.306,261.503,211.155,2066.52,1300.247,747.015,341.769,1187.995,1413.03,2214.031,1187.27,1526.523,1393.405,6100.631
25/05/2013,19928.724,248.965,196.042,2079.535,1284.9,750.757,333.694,1175.251,1396.714,2236.027,1174.789,1524.139,1398.398,6127.427
26/05/2013,19814.192,235.284,173.57,2085.732,1268.879,750.709,322.754,1174.951,1361.895,2243.002,1178.789,1514.96,1398.778,6103.093
27/05/2013,19727.471,217.259,167.065,2087.231,1262.755,757.506,311.161,1181.074,1350.479,2228.161,1186.883,1507.579,1398.181,6070.547
28/05/2013,19630.594,200.805,159.005,2067.37,1255.498,761.986,300.588,1176.853,1352.089,2226.353,1194.035,1521.431,1407.911,6004.849
29/05/2013,19594.971,180.139,148.994,2042.699,1252.005,756.332,292.641,1188.773,1355.911,2225.815,1198.951,1544.73,1425.208,5981.107
30/05/2013,19537.837,167.629,137.655,1994.246,1235.625,749.954,285.787,1205.207,1351.104,2222.171,1209.743,1558.952,1441.326,5976.962
31/05/2013,19491.286,163.793,122.46,1967.471,1207.468,741.253,277.211,1208.102,1354.827,2211.69,1216.005,1580.206,1454.662,5984.846
01/06/2013,19476.005,148.357,113.487,1958.661,1178.332,730.587,273.425,1211.327,1374.071,2220.024,1217.936,1603.884,1462.857,5979.275
02/06/2013,19423.79,140.956,102.276,1946.154,1149.61,720.721,270.679,1206.921,1394.691,2220.146,1204.122,1618.213,1447.819,5995.983
03/06/2013,19290.578,140.493,87.214,1920.106,1125.577,712.165,256.185,1199.402,1408.561,2243.06,1205.284,1637.128,1424.196,5929.374
04/06/2013,19222.446,138.261,78.049,1907.592,1114.181,702.627,238.198,1187.471,1408.657,2273.687,1214.997,1674.019,1404.83,5878.216
05/06/2013,19093.253,134.538,70.106,1900.392,1092.316,688.464,216.733,1188.648,1399.187,2275.59,1222.032,1711.678,1388.844,5803.186
06/06/2013,18913.704,124.906,62.668,1871.462,1069,669.267,203.128,1170.343,1400.456,2273.312,1226.51,1744.434,1372.729,5723.952
07/06/2013,18689.491,113.076,55.653,1839.588,1039.741,664.638,194.396,1154.592,1380.635,2279.253,1207.154,1766.676,1356.609,5635.933
08/06/2013,18514.335,112.399,45.469,1814.283,1022.453,653.696,186.168,1142.049,1360.921,2242.566,1187.221,1788.274,1351.287,5606.023
09/06/2013,18356.522,110.083,34.088,1775.722,1014.5,639.873,179.567,1140.136,1332.483,2205.637,1174.646,1800.937,1350.445,5597.023
10/06/2013,18132.807,106.953,30.226,1725.993,1004.383,627.939,173.412,1133.226,1300.972,2184.018,1147.312,1770.621,1349.856,5576.222
11/06/2013,17943.464,106.902,27.31,1671.887,1000.429,616.348,159.944,1139.266,1274.004,2181.008,1123.981,1761.314,1343.963,5535.624
12/06/2013,17731.854,97.316,21.566,1598.096,982.67,597.337,153.581,1139.845,1250.285,2185.08,1102.684,1740.693,1335.15,5526.088
13/06/2013,17551.799,88.528,19.622,1549.775,960.621,586.566,147.506,1137.33,1228.988,2150.054,1089.266,1734.256,1319.136,5538.705
14/06/2013,17404.923,83.792,17.139,1525.432,946.903,579.259,144.549,1133.048,1184.457,2117.122,1063.811,1724.882,1306.902,5576.237
15/06/2013,17243.284,79.475,14.986,1506.222,930.264,572.211,138.014,1128.449,1145.295,2067.09,1019.753,1709.99,1304.173,5625.648
16/06/2013,16953.602,75.901,12.29,1493.744,912.478,563.126,136.381,1111.585,1094.447,1981.138,991.127,1679.544,1289.016,5611.005
17/06/2013,16728.971,72.619,11.377,1470.045,888.136,548.897,130.75,1118.578,1060.62,1957.87,955.527,1663.186,1267.508,5582.219
18/06/2013,16536.327,67.456,10.637,1430.352,860.987,531.78,127.422,1103.209,1039.128,1921.359,917.987,1663.45,1265.804,5595.366
19/06/2013,16317.337,64.891,10.651,1358.013,833.961,515.048,126.38,1087.088,1019.664,1894.443,887.91,1653.052,1269.234,5595.468
20/06/2013,16141.91,63.436,8.6,1309.584,811.971,504.694,123,1084.29,998.424,1881.594,861.609,1624.527,1265.053,5601.812
21/06/2013,15904.231,60.793,7.773,1236.234,784.48,489.292,116.967,1079.503,983.871,1879.118,843.826,1582.178,1243.414,5595.099
22/06/2013,15637.733,56.412,7.39,1148.562,745.899,470.579,107.596,1065.987,979.396,1885.021,817.393,1551.12,1225.874,5574.762
23/06/2013,15419.55,53.645,7.129,1092.06,718.413,456.448,91.939,1027.273,981.364,1874.7,803.704,1518.029,1216.326,5577.034
24/06/2013,15199.487,51.258,6.938,1037.351,681.089,442.466,90.509,983.548,969.344,1869.997,791.4,1483.32,1200.309,5590.824
25/06/2013,15040.186,52.366,6.689,985.978,643.211,427.489,87.824,959.952,965.464,1856.073,782.819,1485.139,1171.566,5614.547
26/06/2013,14875.095,51.601,6.173,920.056,603.938,404.089,84.871,935.266,955.89,1850.347,747.849,1495.056,1173.982,5644.649
27/06/2013,14740.058,50.383,6.064,882.1,564.832,378.134,82.214,923.133,952.942,1859.796,716.385,1484.111,1155.088,5683.791
28/06/2013,14530.501,47.673,5.319,852.166,525.01,360.468,79.326,902.318,957.071,1875.908,688.869,1439.191,1123.288,5672.794
29/06/2013,14308.954,38.501,5.12,798.995,494.281,330.351,75.417,860.501,963.855,1900.56,666.47,1391.86,1086.552,5695.401
30/06/2013,14061.356,34.513,4.664,755.004,456.996,318.831,71.186,807.537,958.447,1910.313,635.802,1367.728,1032.841,5706.166
01/07/2013,13678.299,31.652,4.518,631.722,427.579,307.423,64.824,748.129,951.44,1905.282,602.425,1334.519,1017.475,5650.003
02/07/2013,13353.793,28.628,4.32,499.506,398.112,293.599,61.859,720.999,941.064,1902.951,578.025,1285.947,996.703,5640.917
03/07/2013,13147.843,19.647,4.26,488.807,356.027,268.29,59.069,684.067,925.262,1897.078,557.372,1248.723,984.047,5654.086
04/07/2013,12841.303,15.409,3.831,316.127,337.443,251.417,53.47,653.429,909.541,1886.969,534.874,1221.002,978.901,5677.841
05/07/2013,12680.631,9.927,3.722,318.317,318.533,235.199,43.06,631.388,886.674,1871.918,509.789,1184.034,959.462,5707.705
06/07/2013,12526.297,10.988,3.584,320.039,301.263,216.646,38.405,618.249,857.363,1856.545,490.536,1151.981,937.867,5721.824
07/07/2013,12290.082,8.834,3.409,296.428,274.526,206.854,26.785,603.799,825.729,1822.596,467.904,1136.942,913.599,5701.486
08/07/2013,12040.822,8.305,2.711,277.972,255.199,198.364,20.01,587.174,792.768,1771.367,443.718,1121.79,888.655,5671.567
