Date,Asia,East Siberia,Central Siberial,West Siberia,Mid-lat Asia,Tibet
25/03/1998,-0.357,-0.005,0.01,-0.035,-0.373,-1.573
26/03/1998,-0.547,-0.006,0,-0.041,-0.362,-2.939
27/03/1998,-0.556,-0.005,-0.009,-0.063,-0.353,-2.991
28/03/1998,-0.66,-0.005,-0.023,-0.142,-0.436,-3.424
29/03/1998,-0.663,-0.006,-0.038,-0.168,-0.427,-3.419
30/03/1998,-0.583,-0.006,-0.043,-0.218,-0.429,-2.782
31/03/1998,-0.676,-0.012,-0.064,-0.611,-0.62,-2.524
01/04/1998,-0.672,-0.01,-0.09,-0.722,-0.657,-2.251
02/04/1998,-0.508,-0.011,-0.126,-0.681,-0.576,-1.268
03/04/1998,-0.611,-0.014,-0.159,-0.792,-0.683,-1.569
04/04/1998,-0.631,-0.015,-0.193,-0.807,-0.695,-1.607
05/04/1998,-0.717,-0.015,-0.249,-0.899,-0.906,-1.501
06/04/1998,-0.711,-0.016,-0.284,-1.132,-0.552,-2.093
07/04/1998,-0.666,-0.016,-0.328,-1.137,-0.518,-1.783
08/04/1998,-0.698,-0.003,-0.409,-1.282,-0.489,-1.833
09/04/1998,-0.473,0.008,-0.418,-1.248,0.111,-1.797
10/04/1998,-0.497,0.007,-0.301,-1.349,0.005,-1.776
11/04/1998,-0.511,0.001,-0.387,-1.383,0.046,-1.813
12/04/1998,-0.579,0.001,-0.464,-1.623,-0.003,-1.813
13/04/1998,-0.488,0.031,-0.391,-1.921,0.195,-1.52
14/04/1998,-0.598,0.038,-0.454,-2.362,0.067,-1.45
15/04/1998,-0.737,0.035,-0.542,-2.746,-0.016,-1.711
16/04/1998,-0.928,0.012,-0.764,-3.189,-0.12,-2.01
17/04/1998,-0.471,0.008,-0.293,-2.196,0.348,-1.655
18/04/1998,-0.342,0.191,-0.245,-2.17,0.515,-1.453
19/04/1998,-0.709,0.184,-1.163,-2.831,0.175,-1.115
20/04/1998,-0.994,-0.006,-1.417,-3.358,-0.289,-0.847
21/04/1998,-1.165,-0.025,-1.597,-3.597,-0.442,-1.139
22/04/1998,-1.071,-0.024,-1.605,-3.985,-0.024,-1.149
23/04/1998,-1.051,-0.046,-1.61,-4.057,0.021,-1.022
24/04/1998,-1.108,-0.071,-1.778,-4.139,0.029,-1.084
25/04/1998,-0.974,-0.089,-1.528,-4.202,0.167,-0.79
26/04/1998,-1.024,-0.092,-1.613,-4.251,0.112,-0.823
27/04/1998,-0.987,-0.093,-1.756,-4.067,0.178,-0.679
28/04/1998,-0.823,-0.138,-1.454,-3.082,0.099,-0.699
29/04/1998,-0.961,-0.157,-1.569,-3.161,-0.023,-1.103
30/04/1998,-1.036,-0.195,-1.815,-3.162,-0.047,-1.155
01/05/1998,-1.181,-0.297,-1.962,-3.568,-0.188,-1.091
02/05/1998,-1.121,-0.228,-2.193,-3.13,-0.179,-0.834
03/05/1998,-0.919,-0.259,-2.296,-1.662,-0.191,-0.616
04/05/1998,-1.052,-0.264,-2.752,-2.102,-0.112,-0.624
05/05/1998,-0.924,-0.306,-2.536,-1.861,-0.064,-0.365
06/05/1998,-1.039,-0.409,-2.753,-2.066,-0.118,-0.403
07/05/1998,-1.132,-0.511,-2.975,-1.936,-0.148,-0.669
08/05/1998,-1.184,-0.758,-3.278,-1.944,-0.131,-0.354
09/05/1998,-1.184,-0.861,-3.41,-1.761,-0.072,-0.379
10/05/1998,-0.87,-0.848,-2.398,-1.189,-0.058,-0.305
11/05/1998,-0.95,-1.042,-2.144,-1.344,-0.098,-0.817
12/05/1998,-1,-1.139,-2.177,-1.356,-0.122,-0.948
13/05/1998,-0.953,-1.189,-2.031,-1.416,-0.167,-0.611
14/05/1998,-0.986,-1.165,-2.116,-1.565,-0.206,-0.49
15/05/1998,-1.116,-1.358,-2.588,-1.827,-0.125,-0.443
16/05/1998,-1.18,-1.513,-2.674,-1.892,-0.153,-0.471
17/05/1998,-0.922,-1.547,-2.183,-1.592,-0.136,0.314
18/05/1998,-1.05,-1.798,-2.213,-1.718,-0.176,-0.066
19/05/1998,-1.039,-2.094,-2.263,-1.62,-0.173,0.291
20/05/1998,-1.112,-2.235,-2.364,-1.736,-0.195,0.247
21/05/1998,-1.197,-2.464,-2.518,-1.786,-0.238,0.272
22/05/1998,-1.179,-2.529,-2.653,-1.569,-0.17,0.283
23/05/1998,-1.234,-2.693,-2.756,-1.629,-0.157,0.25
24/05/1998,-1.395,-3.079,-2.931,-1.739,-0.158,-0.124
25/05/1998,-1.23,-3.077,-2.419,-1.251,-0.176,-0.171
26/05/1998,-1.379,-3.524,-2.594,-1.334,-0.226,-0.291
27/05/1998,-1.457,-3.809,-2.736,-1.462,-0.215,-0.239
28/05/1998,-1.124,-2.876,-2.292,-1.592,-0.108,0.346
29/05/1998,-1.246,-3.256,-2.46,-1.63,-0.135,0.227
30/05/1998,-1.122,-4.161,-1.713,-0.659,-0.165,0.021
31/05/1998,-1.326,-4.771,-2.111,-0.718,-0.263,0.121
01/06/1998,-1.166,-3.776,-2.016,-0.809,-0.224,0.074
02/06/1998,-1.299,-4.2,-2.156,-0.851,-0.237,-0.149
03/06/1998,-1.183,-3.966,-1.818,-0.922,-0.25,0.021
04/06/1998,-1.184,-3.81,-1.743,-0.988,-0.263,-0.162
05/06/1998,-1.255,-3.57,-2.01,-1.078,-0.29,-0.354
06/06/1998,-1.335,-3.706,-2.214,-1.176,-0.279,-0.396
07/06/1998,-1.414,-3.783,-2.367,-1.287,-0.309,-0.46
08/06/1998,-1.102,-2.276,-2.09,-1.051,-0.218,-0.687
09/06/1998,-0.789,-2.007,-1.75,-0.035,-0.159,-0.413
10/06/1998,-0.876,-2.286,-1.851,-0.078,-0.173,-0.511
11/06/1998,-0.94,-2.416,-1.912,-0.138,-0.188,-0.636
12/06/1998,-0.984,-2.577,-2.024,-0.157,-0.191,-0.584
13/06/1998,-0.966,-2.292,-2.13,-0.183,-0.193,-0.558
14/06/1998,-1.015,-2.327,-2.165,-0.241,-0.213,-0.712
15/06/1998,-1.001,-1.95,-2.243,-0.324,-0.226,-0.766
16/06/1998,-1.061,-2.052,-2.405,-0.365,-0.245,-0.751
17/06/1998,-1.071,-2.017,-2.506,-0.413,-0.149,-0.901
18/06/1998,-1.131,-2.206,-2.624,-0.451,-0.138,-0.939
19/06/1998,-1.163,-2.289,-2.666,-0.537,-0.143,-0.922
20/06/1998,-1.215,-2.34,-2.797,-0.652,-0.144,-0.923
21/06/1998,-1.124,-2.305,-2.334,-0.682,-0.156,-0.967
22/06/1998,-1.206,-2.252,-2.64,-0.709,-0.16,-1.093
23/06/1998,-1.085,-2.266,-1.978,-0.779,-0.177,-1.124
24/06/1998,-1.005,-2.351,-1.557,-0.7,-0.191,-1.157
25/06/1998,-0.738,-2.458,-0.571,-0.079,-0.2,-1.254
26/06/1998,-0.79,-2.639,-0.608,-0.099,-0.202,-1.359
27/06/1998,-0.789,-2.461,-0.656,-0.138,-0.206,-1.416
28/06/1998,-0.822,-2.528,-0.714,-0.15,-0.211,-1.466
29/06/1998,-0.592,-0.94,-0.761,-0.001,-0.222,-1.512
30/06/1998,-0.612,-0.998,-0.775,-0.027,-0.219,-1.552
01/07/1998,-0.612,-1.023,-0.728,-0.054,-0.22,-1.573
02/07/1998,-0.623,-1.048,-0.739,-0.068,-0.222,-1.589
03/07/1998,-0.569,-0.98,-0.544,-0.088,-0.201,-1.612
04/07/1998,-0.538,-0.79,-0.514,-0.1,-0.202,-1.618
05/07/1998,-0.424,-0.571,-0.189,-0.097,-0.158,-1.65
06/07/1998,-0.431,-0.571,-0.2,-0.098,-0.158,-1.681
07/07/1998,-0.43,-0.523,-0.238,-0.11,-0.133,-1.718
08/07/1998,-0.426,-0.5,-0.241,-0.088,-0.137,-1.718
09/07/1998,-0.432,-0.512,-0.253,-0.094,-0.138,-1.724
10/07/1998,-0.469,-0.716,-0.264,-0.099,-0.142,-1.744
11/07/1998,-0.47,-0.687,-0.273,-0.104,-0.143,-1.761
12/07/1998,-0.48,-0.686,-0.29,-0.106,-0.144,-1.799
13/07/1998,-0.342,0.015,-0.119,-0.107,-0.145,-1.805
14/07/1998,-0.344,0.032,-0.122,-0.108,-0.146,-1.823
15/07/1998,-0.347,0.028,-0.12,-0.11,-0.149,-1.834
16/07/1998,-0.356,0.004,-0.12,-0.113,-0.149,-1.877
17/07/1998,-0.348,0.007,-0.097,-0.08,-0.149,-1.89
18/07/1998,-0.344,0.006,-0.082,-0.079,-0.148,-1.887
19/07/1998,-0.345,0,-0.063,-0.069,-0.148,-1.924
20/07/1998,-0.262,-0.008,-0.011,-0.074,-0.086,-1.559
21/07/1998,-0.263,0.005,0.004,-0.073,-0.088,-1.598
22/07/1998,-0.179,0.003,0.001,-0.03,-0.081,-1.047
23/07/1998,-0.181,0.002,0,-0.036,-0.081,-1.055
24/07/1998,-0.181,0.002,-0.001,-0.041,-0.064,-1.094
25/07/1998,-0.179,0.036,-0.006,-0.042,-0.065,-1.098
26/07/1998,-0.184,0.031,-0.006,-0.047,-0.063,-1.133
27/07/1998,-0.194,0.012,-0.004,-0.049,-0.068,-1.17
28/07/1998,-0.196,0.003,-0.005,-0.05,-0.069,-1.172
29/07/1998,-0.196,0.008,-0.009,-0.049,-0.064,-1.189
30/07/1998,-0.199,0.004,-0.01,-0.056,-0.064,-1.19
31/07/1998,-0.205,-0.001,-0.012,-0.062,-0.064,-1.222
01/08/1998,-0.204,0,-0.013,-0.062,-0.07,-1.2
02/08/1998,-0.202,0.003,-0.013,-0.068,-0.069,-1.188
03/08/1998,-0.187,0,-0.014,-0.066,-0.068,-1.075
04/08/1998,-0.187,-0.003,-0.015,-0.065,-0.066,-1.079
05/08/1998,-0.162,0.012,-0.015,-0.064,-0.021,-1.035
06/08/1998,-0.162,0.007,-0.016,-0.064,-0.018,-1.032
07/08/1998,-0.161,0.006,-0.016,-0.064,-0.017,-1.032
08/08/1998,-0.156,0.003,-0.012,-0.062,-0.02,-0.988
09/08/1998,-0.159,0.008,-0.014,-0.06,-0.021,-1.011
10/08/1998,-0.164,0.009,-0.013,-0.06,-0.021,-1.056
11/08/1998,-0.166,0.007,-0.011,-0.063,-0.02,-1.063
12/08/1998,-0.166,0.003,-0.006,-0.062,-0.021,-1.067
13/08/1998,-0.161,0.004,-0.002,-0.061,-0.015,-1.055
14/08/1998,-0.159,0.003,-0.003,-0.059,-0.014,-1.045
15/08/1998,-0.162,0.002,-0.009,-0.059,-0.016,-1.049
16/08/1998,-0.15,0.002,-0.005,-0.012,-0.007,-1.042
17/08/1998,-0.155,-0.055,-0.006,-0.014,-0.006,-1.021
18/08/1998,-0.152,-0.053,-0.006,-0.013,-0.008,-0.99
19/08/1998,-0.152,-0.054,-0.003,-0.013,-0.002,-1.011
20/08/1998,-0.148,-0.052,0.003,-0.012,-0.006,-0.982
21/08/1998,-0.149,-0.047,0.004,-0.012,-0.007,-0.996
22/08/1998,-0.148,-0.037,0.004,-0.011,-0.012,-0.984
23/08/1998,-0.144,-0.022,0.005,-0.009,-0.013,-0.976
24/08/1998,-0.125,-0.016,0.003,-0.007,-0.014,-0.841
25/08/1998,-0.13,-0.013,0.004,-0.007,-0.017,-0.873
26/08/1998,-0.119,0.017,0.009,-0.006,-0.004,-0.869
27/08/1998,-0.116,0.032,0.02,-0.007,-0.012,-0.861
28/08/1998,-0.107,0.046,0.039,-0.008,-0.012,-0.836
29/08/1998,-0.097,0.055,0.044,-0.007,-0.009,-0.79
30/08/1998,-0.091,0.094,0.034,-0.006,-0.009,-0.778
31/08/1998,-0.093,0.079,0.033,-0.006,-0.008,-0.776
01/09/1998,-0.091,0.079,0.029,-0.006,-0.009,-0.755
02/09/1998,-0.069,0.07,0.036,-0.006,-0.004,-0.606
03/09/1998,-0.061,0.026,0.05,-0.004,0.017,-0.579
04/09/1998,-0.054,0.026,0.058,-0.004,0.012,-0.535
05/09/1998,-0.04,0.082,0.069,-0.003,0.028,-0.547
06/09/1998,-0.026,0.143,0.07,-0.002,0.014,-0.48
07/09/1998,-0.011,0.04,0.071,0.005,0.027,-0.301
08/09/1998,-0.024,0.021,0.068,0.003,0.029,-0.376
09/09/1998,-0.048,-0.002,0.071,0.003,0.016,-0.496
10/09/1998,-0.033,0.124,0.068,0.002,0.014,-0.513
11/09/1998,-0.025,0.163,0.057,0.009,0.021,-0.497
12/09/1998,-0.041,0.131,0.065,0.009,-0.009,-0.52
13/09/1998,-0.025,0.16,0.095,0.004,-0.009,-0.471
14/09/1998,-0.009,0.197,0.156,0.006,0.006,-0.529
15/09/1998,-0.054,0.05,-0.003,0.009,0.003,-0.455
16/09/1998,-0.153,0.087,-0.242,0.01,-0.099,-0.57
17/09/1998,-0.203,0.058,-0.204,0.009,-0.225,-0.626
18/09/1998,-0.218,0.006,-0.195,-0.01,-0.222,-0.683
19/09/1998,-0.283,-0.153,-0.406,-0.042,-0.215,-0.64
20/09/1998,-0.289,-0.127,-0.503,-0.041,-0.181,-0.65
21/09/1998,-0.274,-0.212,-0.391,-0.03,-0.187,-0.623
22/09/1998,-0.196,-0.096,-0.268,-0.032,-0.109,-0.58
23/09/1998,-0.176,-0.041,-0.225,-0.037,-0.129,-0.501
24/09/1998,-0.173,-0.029,-0.293,-0.034,-0.117,-0.419
25/09/1998,0.012,0.031,-0.189,-0.008,0.05,0.223
26/09/1998,-0.113,-0.743,-0.24,-0.008,0.044,0.224
27/09/1998,-0.115,-0.822,-0.212,-0.034,0.04,0.288
28/09/1998,-0.11,-0.955,-0.147,-0.027,0.137,0.107
29/09/1998,-0.116,-0.801,-0.172,-0.02,0.11,0.004
30/09/1998,-0.114,-0.66,-0.12,-0.013,0.029,-0.007
01/10/1998,-0.131,-0.694,-0.175,-0.018,0.029,-0.005
02/10/1998,-0.088,-0.607,-0.064,0.066,0.032,-0.052
03/10/1998,-0.083,-0.487,-0.145,0.03,0.048,-0.017
04/10/1998,-0.041,-0.38,-0.038,-0.033,0.067,0.015
05/10/1998,-0.152,-0.498,-0.388,-0.034,0.041,-0.046
06/10/1998,-0.279,-0.586,-0.568,-0.643,0.06,-0.025
07/10/1998,-0.167,-0.505,-0.401,-0.331,0.093,0.033
08/10/1998,-0.168,-0.442,-0.464,-0.511,0.118,0.179
09/10/1998,-0.099,-0.362,-0.358,-0.573,0.207,0.254
10/10/1998,-0.072,-0.258,-0.308,-0.515,0.19,0.25
11/10/1998,0.038,-0.173,-0.213,-0.403,0.242,0.558
12/10/1998,0.023,-0.298,-0.142,-0.169,0.154,0.466
13/10/1998,-0.059,-0.316,-0.17,-0.259,0.074,0.236
14/10/1998,-0.067,-0.323,-0.066,-0.257,-0.001,0.216
15/10/1998,0.003,-0.235,-0.028,-0.164,0.005,0.461
16/10/1998,0.016,-0.213,-0.03,-0.124,0.065,0.335
17/10/1998,0.04,-0.183,-0.122,-0.07,0.089,0.504
18/10/1998,0.112,-0.127,0.001,-0.023,0.13,0.619
19/10/1998,-0.053,-0.192,0.134,0.114,0.121,-0.813
20/10/1998,-0.047,-0.155,0.138,0.144,0.201,-1.052
21/10/1998,-0.016,-0.13,0.189,0.138,0.244,-1.043
22/10/1998,-0.004,-0.097,0.206,0.172,0.28,-1.14
23/10/1998,-0.002,-0.083,0.249,0.333,0.208,-1.183
24/10/1998,0.102,-0.042,0.36,0.427,0.375,-1.177
25/10/1998,0.114,-0.013,0.39,0.521,0.331,-1.149
26/10/1998,0.103,-0.014,0.381,0.511,0.413,-1.417
27/10/1998,0.309,0.068,0.377,0.38,0.749,-0.752
28/10/1998,0.239,0.089,0.106,0.472,0.721,-0.879
29/10/1998,0.266,0.093,0.106,0.488,0.782,-0.863
30/10/1998,0.257,0.093,0.121,0.401,0.76,-0.807
31/10/1998,0.235,0.087,0.077,0.398,0.7,-0.729
01/11/1998,0.245,0.082,0.076,0.458,0.66,-0.606
02/11/1998,0.186,0.092,0.093,0.398,0.463,-0.497
03/11/1998,0.188,0.036,0.109,0.422,0.469,-0.489
04/11/1998,0.104,0.011,0.102,0.421,0.278,-0.562
05/11/1998,0.143,0.026,0.084,0.431,0.387,-0.565
06/11/1998,0.13,-0.03,0.078,0.43,0.345,-0.479
07/11/1998,0.123,-0.037,0.016,0.18,0.47,-0.496
08/11/1998,0.202,-0.028,0.063,0.402,0.499,-0.311
09/11/1998,0.22,-0.022,0.09,0.403,0.548,-0.358
10/11/1998,0.233,-0.019,0.126,0.326,0.587,-0.351
11/11/1998,0.198,-0.019,0.133,0.352,0.494,-0.396
12/11/1998,0.213,-0.017,0.136,0.039,0.604,-0.264
13/11/1998,0.183,-0.014,0.102,-0.083,0.6,-0.304
14/11/1998,0.16,-0.013,-0.024,-0.15,0.666,-0.374
15/11/1998,0.126,-0.012,-0.022,-0.143,0.576,-0.4
16/11/1998,0.176,-0.008,-0.021,-0.121,0.631,-0.209
17/11/1998,0.133,-0.006,-0.021,-0.106,0.488,-0.162
18/11/1998,0.165,-0.006,-0.012,-0.061,0.56,-0.181
19/11/1998,0.178,-0.005,-0.007,-0.045,0.593,-0.197
20/11/1998,0.228,-0.002,0,-0.126,0.76,-0.209
21/11/1998,0.236,-0.004,0,-0.088,0.779,-0.236
22/11/1998,0.221,-0.003,0.001,-0.06,0.706,-0.183
23/11/1998,0.193,-0.002,0,-0.165,0.68,-0.214
24/11/1998,0.039,-0.002,-0.005,-0.184,0.378,-0.504
25/11/1998,0.022,-0.002,-0.005,-0.197,0.337,-0.508
26/11/1998,-0.004,-0.001,-0.004,-0.19,0.204,-0.363
27/11/1998,0.005,-0.002,-0.004,-0.183,0.212,-0.323
28/11/1998,-0.035,-0.002,-0.005,-0.175,0.13,-0.403
29/11/1998,-0.058,-0.002,-0.006,-0.169,0.068,-0.412
30/11/1998,-0.081,-0.001,-0.005,-0.167,0.022,-0.468
01/12/1998,-0.063,-0.001,-0.003,-0.151,0.05,-0.429
02/12/1998,-0.089,-0.002,-0.004,-0.148,-0.02,-0.429
03/12/1998,-0.143,0,-0.008,-0.163,-0.145,-0.478
04/12/1998,-0.087,0,-0.004,-0.13,-0.104,-0.218
05/12/1998,-0.049,-0.001,-0.002,-0.104,-0.032,-0.16
06/12/1998,-0.057,-0.001,-0.001,-0.105,-0.057,-0.159
07/12/1998,-0.1,0,0,-0.101,-0.176,-0.161
08/12/1998,-0.097,0,-0.002,-0.101,-0.159,-0.178
09/12/1998,-0.082,0,-0.002,-0.105,-0.115,-0.188
10/12/1998,-0.065,0,-0.002,-0.099,-0.054,-0.225
11/12/1998,-0.04,0,-0.002,-0.075,0.018,-0.259
12/12/1998,-0.061,0,-0.002,-0.074,0.018,-0.406
13/12/1998,-0.024,0,-0.001,-0.068,0.044,-0.215
14/12/1998,-0.008,0,-0.001,-0.061,0.026,-0.066
15/12/1998,0,0,-0.001,-0.046,0.039,-0.051
16/12/1998,0.119,0,0.001,-0.014,0.291,0.113
17/12/1998,0.127,0,0,-0.011,0.288,0.172
18/12/1998,0.112,0,0,0.007,0.271,0.092
19/12/1998,0.123,0,0,0.015,0.301,0.089
20/12/1998,0.149,0,0,0.013,0.366,0.11
21/12/1998,0.151,0,0,0.016,0.378,0.088
22/12/1998,0.16,0,0,0.013,0.407,0.08
23/12/1998,0.13,0,0.001,0.017,0.369,-0.04
24/12/1998,0.131,0,0.001,0.015,0.402,-0.117
25/12/1998,0.128,0,0.001,0.01,0.402,-0.135
26/12/1998,0.124,0,0,0.01,0.384,-0.118
27/12/1998,0.119,0,0.001,0.013,0.382,-0.148
28/12/1998,0.136,0,0.001,0.013,0.411,-0.104
29/12/1998,0.148,0,0,0.012,0.44,-0.091
30/12/1998,0.126,0,0.001,0.009,0.425,-0.208
31/12/1998,0.135,0,0.001,0.014,0.43,-0.161
01/01/1999,0.179,0,0.001,0.019,0.448,0.107
02/01/1999,0.2,0,0.001,0.022,0.465,0.203
03/01/1999,0.194,0,0.001,0.023,0.464,0.165
04/01/1999,0.208,0,0,0.028,0.492,0.19
05/01/1999,0.214,0,0,0.029,0.491,0.238
06/01/1999,0.212,0,0,0.03,0.478,0.249
07/01/1999,0.146,0,0,0.033,0.282,0.288
08/01/1999,0.161,0,0,0.033,0.332,0.264
09/01/1999,0.098,0,0,0.033,0.256,0.011
10/01/1999,0.095,0,0,0.031,0.26,-0.021
11/01/1999,0.115,0,0,0.032,0.271,0.09
12/01/1999,0.123,0,0,0.057,0.281,0.1
13/01/1999,0.064,0,0,0.027,0.164,0.01
14/01/1999,0.046,0,0,0.001,0.151,-0.063
15/01/1999,0.047,0,0,0.003,0.147,-0.044
16/01/1999,0.061,0,0,0.004,0.204,-0.092
17/01/1999,0.078,0,0,0.004,0.213,0
18/01/1999,0.094,0,0,0.049,0.247,-0.012
19/01/1999,0.149,0,0,0.047,0.288,0.278
20/01/1999,0.204,0,0,0.048,0.42,0.324
21/01/1999,0.237,0,0,0.082,0.472,0.398
22/01/1999,0.251,0,0,0.079,0.547,0.309
23/01/1999,0.247,0,0,0.08,0.556,0.257
24/01/1999,0.274,0,0,0.087,0.553,0.448
25/01/1999,0.304,0,0,0.084,0.549,0.673
26/01/1999,0.297,0,0,0.091,0.556,0.602
27/01/1999,0.267,0,0,0.09,0.503,0.525
28/01/1999,0.261,0,0,0.092,0.501,0.481
29/01/1999,0.253,0,0,0.097,0.468,0.508
30/01/1999,0.241,0,0,0.099,0.48,0.391
31/01/1999,0.251,0,0,0.101,0.485,0.442
01/02/1999,0.285,0,0,0.11,0.568,0.462
02/02/1999,0.267,0,0,0.111,0.554,0.373
03/02/1999,0.26,0,0,0.096,0.586,0.251
04/02/1999,0.245,0,0,0.098,0.603,0.101
05/02/1999,0.272,0,-0.001,0.099,0.619,0.249
06/02/1999,0.28,0,-0.001,0.026,0.606,0.414
07/02/1999,0.206,0,-0.001,0.027,0.652,-0.233
08/02/1999,0.209,0,-0.001,0.017,0.644,-0.183
09/02/1999,0.298,0,-0.001,0.043,0.711,0.256
10/02/1999,0.315,0,0,0.043,0.733,0.322
11/02/1999,0.34,0,0,0.041,0.753,0.451
12/02/1999,0.379,0,0,0.058,0.823,0.532
13/02/1999,0.409,0,0,0.058,0.853,0.67
14/02/1999,0.424,0,0,0.054,0.892,0.676
15/02/1999,0.434,0,0,0.052,0.931,0.653
16/02/1999,0.456,0,0,0.056,0.892,0.908
17/02/1999,0.425,0,0,0.064,0.827,0.843
18/02/1999,0.449,0,0,0.061,0.825,1.022
19/02/1999,0.382,0,0,0.065,0.651,0.989
20/02/1999,0.326,0,0,0.126,0.608,0.636
21/02/1999,0.315,0,0,0.136,0.638,0.471
22/02/1999,0.301,0,0,0.147,0.638,0.363
23/02/1999,0.383,0,0,-0.026,0.796,0.709
24/02/1999,0.345,0,0,-0.025,0.736,0.59
25/02/1999,0.35,0,0,-0.037,0.737,0.641
26/02/1999,0.291,0,0,-0.035,0.654,0.425
27/02/1999,0.25,0,0,-0.053,0.573,0.361
28/02/1999,-0.213,0,0,-0.059,0.522,-2.82
01/03/1999,-0.205,0,0.001,-0.069,0.485,-2.659
02/03/1999,0.203,0,0.001,-0.052,0.767,-0.48
03/03/1999,0.164,0,0,-0.058,0.709,-0.605
04/03/1999,0.154,0,0,-0.076,0.727,-0.699
05/03/1999,0.088,0,-0.001,-0.08,0.54,-0.683
06/03/1999,-0.006,0,-0.001,-0.084,0.33,-0.812
07/03/1999,0.051,0,-0.002,0.115,0.449,-0.907
08/03/1999,0.251,0,-0.002,0.176,0.314,0.815
09/03/1999,0.157,0,-0.004,0.162,0.26,0.298
10/03/1999,0.148,0,-0.004,0.169,0.301,0.118
11/03/1999,0.145,0,-0.004,0.183,0.463,-0.332
12/03/1999,0.118,0,-0.004,0.187,0.432,-0.45
13/03/1999,0.104,0,-0.004,0.165,0.386,-0.412
14/03/1999,0.076,0,-0.004,0.135,0.289,-0.33
15/03/1999,0.054,0,-0.005,0.124,0.083,0.061
16/03/1999,0.007,0,-0.005,0.118,-0.095,0.191
17/03/1999,-0.055,0,-0.005,0.116,-0.27,0.198
18/03/1999,-0.162,0,-0.006,0.132,-0.507,0.027
19/03/1999,-0.031,0,-0.006,0.222,-0.275,0.28
20/03/1999,0.046,0,-0.004,0.201,-0.362,1.072
21/03/1999,-0.003,0,-0.005,0.169,-0.543,1.226
22/03/1999,-0.169,0,-0.027,0.124,-0.946,1.158
23/03/1999,-0.126,0.001,-0.03,0.108,-0.717,0.894
24/03/1999,-0.093,0,-0.037,0.065,-0.569,0.796
25/03/1999,-0.132,-0.003,-0.055,0.036,-0.619,0.708
26/03/1999,-0.166,-0.004,-0.063,0.037,-0.575,0.368
27/03/1999,-0.248,-0.003,-0.073,0.015,-0.682,0.09
28/03/1999,-0.291,-0.003,-0.088,-0.061,-0.723,-0.014
29/03/1999,-0.326,-0.004,-0.109,-0.119,-0.76,-0.079
30/03/1999,-0.287,-0.004,-0.115,-0.169,-0.723,0.162
31/03/1999,-0.212,-0.009,-0.137,-0.307,-0.59,0.538
01/04/1999,-0.307,-0.007,-0.164,-0.414,-0.913,0.834
02/04/1999,-0.316,-0.009,-0.202,-0.585,-0.783,0.665
03/04/1999,-0.294,-0.012,-0.229,-0.61,-0.583,0.377
04/04/1999,-0.143,-0.013,-0.243,-0.623,-0.171,0.425
05/04/1999,-0.205,-0.013,-0.299,-0.712,-0.279,0.434
06/04/1999,-0.325,-0.014,-0.321,-1.093,-0.378,0.246
07/04/1999,-0.295,-0.014,-0.366,-1.157,-0.442,0.757
08/04/1999,-0.23,-0.017,-0.446,-1.303,-0.184,0.83
09/04/1999,-0.304,-0.015,-0.501,-1.39,-0.267,0.679
10/04/1999,-0.344,-0.017,-0.543,-1.493,-0.322,0.706
11/04/1999,-0.468,-0.023,-0.506,-1.684,-0.569,0.592
12/04/1999,-0.538,-0.024,-0.614,-1.927,-0.612,0.613
13/04/1999,-0.562,-0.031,-0.634,-2.228,-0.523,0.549
14/04/1999,-0.352,-0.025,-0.493,-1.45,-0.421,0.795
15/04/1999,-0.439,-0.029,-0.602,-1.551,-0.468,0.569
16/04/1999,-0.408,-0.053,-0.666,-1.573,-0.217,0.283
17/04/1999,-0.42,-0.057,-0.769,-1.686,-0.12,0.226
18/04/1999,-0.429,-0.065,-0.812,-1.914,0.053,0.011
19/04/1999,-0.255,-0.076,-0.41,-1.752,0.202,0.1
20/04/1999,-0.101,-0.068,-0.168,-1.705,0.409,0.242
21/04/1999,-0.222,-0.088,-0.338,-2.522,0.348,0.622
22/04/1999,-0.339,-0.107,-0.485,-2.858,0.25,0.62
23/04/1999,-0.315,-0.13,-0.477,-2.916,0.292,0.754
24/04/1999,-0.367,-0.157,-0.737,-2.985,0.235,1.028
25/04/1999,-0.375,-0.176,-0.89,-1.413,-0.32,1.101
26/04/1999,-0.371,-0.196,-0.989,-1.398,-0.231,1.064
27/04/1999,-0.478,-0.247,-1.267,-1.612,-0.186,0.874
28/04/1999,-0.568,-0.293,-1.356,-1.716,-0.304,0.826
29/04/1999,-0.664,-0.314,-1.47,-1.78,-0.352,0.525
30/04/1999,-0.644,-0.298,-1.601,-1.88,-0.177,0.498
01/05/1999,-0.737,-0.335,-1.758,-2.183,-0.233,0.56
02/05/1999,-0.752,-0.304,-2.036,-2.36,-0.154,0.824
03/05/1999,-0.344,-0.31,-0.83,-1.055,-0.142,0.554
04/05/1999,-0.404,-0.34,-1.321,-1.083,-0.031,0.662
05/05/1999,-0.431,-0.384,-1.377,-1.154,-0.026,0.651
06/05/1999,-0.457,-0.466,-1.462,-1.163,-0.034,0.712
07/05/1999,-0.577,-0.592,-1.671,-1.198,-0.074,0.449
08/05/1999,-0.57,-0.691,-1.858,-1.204,-0.078,0.904
09/05/1999,-0.654,-0.745,-2.088,-1.376,-0.075,0.883
10/05/1999,-0.516,-0.591,-1.796,-1.445,-0.019,1.18
